FECHA DOCUMENTO;COD. CLIENTE;VALOR PAGADO;FECHA PAGO;MÉTODO DE PAGO;ARCHIVO_ORIGEN
2012026;1224442007;310892;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1201399042;280100;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1224633705;181522;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1224498391;55000;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1210369935;143500;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1200745393;183450;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1210641133;105100;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1210328847;166100;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1224421343;557500;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1224156751;620848;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1210536905;295000;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1201531594;145000;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1210237427;102500;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1210614430;594600;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1210537204;246950;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1200568165;406600;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1200511638;661128;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224433437;920500;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1205102544;140000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210173571;119272;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210173571;155900;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210173571;120000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224382049;348000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1200505498;208500;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210618442;485600;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210422238;110400;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224189468;500000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210422238;110400;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224038440;4225704;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210152173;66600;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1200610916;480700;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1200526473;275753;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210737917;534000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224331892;1365500;2/01/2026;TRANSFERENCIA;PAGOS02012026.csv
2012026;1224349881;522400;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224582695;5981700;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210590091;377200;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224723658;511907;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224433005;1500000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224296329;299000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224086194;686607;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210181153;203750;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224656374;369000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210283551;449600;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224662664;340300;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1200727885;1109792;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1201001963;115000;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1224532918;2229300;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1224605769;557700;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1201682490;358200;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1210645252;2927019;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1201001963;9919;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1224466436;106650;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1224342748;2544600;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1210730054;268900;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1210014538;90000;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1224607763;592800;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1200014272;770547;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1200014272;33800;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1200014272;258985;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1200014272;34799;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1200014272;65757;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1200014272;105000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224162006;302400;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1201023416;55000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210616607;648900;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210543324;400000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210473819;737500;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210425938;1121573;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210173571;240000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1202602015;772000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1201918905;496712;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1200670517;948353;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1205101082;1363778;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1200526473;280000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210619539;2263800;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224536644;881773;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224439061;954000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224632933;1393305;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210584618;1453700;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224677915;778800;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1224069097;3669950;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1224470971;257508;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1224450079;368800;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1224613198;1749400;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1224484707;35000;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1210321507;86700;2/01/2026;WALLET;PAGOS02012026.csv
2012026;1224420888;594000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1201023416;2780000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224038731;927686;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224038731;744036;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224531967;501827;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1201687085;371400;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1201687085;225000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1201349089;41300;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1200518507;230200;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1201063064;321200;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224331573;409900;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1201349089;37488;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210258423;24286;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1201349089;55000;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210258423;1035171;2/01/2026;TRANSFERENCIA;PAGOS02012026.csv
2012026;1210369415;75903;2/01/2026;TRANSFERENCIA;PAGOS02012026.csv
2012026;1224042007;526538;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210369415;103303;2/01/2026;TRANSFERENCIA;PAGOS02012026.csv
2012026;1224042007;197500;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1224042007;91368;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
2012026;1210344073;252400;2/01/2026;CONSIGNACIÓN;PAGOS02012026.csv
3012026;1224162006;387000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1200526473;483912;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224067748;522000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1202136365;1429911;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1200517017;1302480;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210625375;1288002;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210539627;1284496;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224400739;1265158;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224327521;1140200;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210040098;722272;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1200570192;588767;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210488891;525000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1201905275;523050;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224133121;418544;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224346034;414800;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1201683572;389150;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224376839;364200;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210642644;361000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224022390;330000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224048041;293800;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1201802197;291100;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1201061524;271200;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224604755;227200;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224174668;199100;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224477860;193900;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210611919;170000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224122463;169470;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224174668;141200;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224104297;119000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210307562;100000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224499025;52576;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224122463;50000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224484707;96700;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224242841;365754;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224628712;636700;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1210620340;4455918;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224311079;82600;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224218391;294550;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224595619;203541;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1210194319;520969;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224671273;395100;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1201682490;113867;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224329121;195742;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1202609947;1506078;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224206306;782500;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224315281;74600;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1210198723;348764;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1210730546;482100;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224358592;492500;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224484707;180000;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1202600388;82368;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1210276145;206729;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224548826;314600;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224110147;127300;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1210367797;964000;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224769845;278300;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1210277437;252600;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224247370;837145;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1201531594;453700;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224103558;1475799;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1210724779;2650041;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1210237427;63350;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1201375185;831500;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224648261;740145;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1210614364;211600;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224385372;371300;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1210515812;232550;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224635054;792800;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1202483750;1104800;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224713037;175350;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224174668;181200;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224174668;102400;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224174668;181200;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1200804583;1220000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1200804583;2000000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210433476;130732;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210433476;488879;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224595030;1117200;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210434992;2615305;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224574936;297372;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1200543500;725100;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210691542;462000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210691542;135200;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210168190;283200;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1201539881;190000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224301960;312039;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210196936;373700;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224214196;193000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1205265658;375000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210579074;571000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210707249;140000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1200529010;18400;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1200529010;64493;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224211845;1696300;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210524516;263050;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210602458;234200;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1205001089;236400;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210072821;2420600;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210744083;393400;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224028213;262500;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224104844;164600;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224219932;430200;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224106565;2533005;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210274579;117600;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210557150;493500;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210613340;709888;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210613340;55000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210613340;1419776;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224157463;66000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224398176;123200;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224209075;1049100;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224295465;535045;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224752415;992197;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224596641;300980;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224698181;785979;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224610449;1887557;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224765762;425550;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1210507105;2165700;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1200748676;940774;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1210005926;1013184;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224450079;111100;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1224377214;2110560;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1210481206;7134409;3/01/2026;WALLET;PAGOS03012026.csv
3012026;1210135249;50000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1202610726;125400;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224382916;188600;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1200512752;500400;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1200619645;741119;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224528692;1457600;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1200529010;186272;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224242031;550600;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1202263735;897007;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1201346424;496200;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224074123;1174455;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224074122;1016692;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1201804252;253400;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1201804252;199200;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210469068;1559200;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210532132;2420500;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210447490;281000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224472956;1299000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224448567;2491012;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224448567;2000000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224045661;195600;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210156805;464100;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224632933;420900;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224468159;62972;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1201682049;307700;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224439061;1171400;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224022528;2000000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224022528;993400;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224311801;493700;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1201379867;352328;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224069349;669800;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1201272753;316298;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224029012;1429162;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1224573671;635358;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210425938;855765;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
3012026;1210087416;489000;3/01/2026;CONSIGNACIÓN;PAGOS03012026.csv
5012026;1200501597;316251;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1200358832;172700;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1210660729;298200;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1210161080;110800;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1224606904;3480000;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1224683789;2992000;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1201375989;208100;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1200034367;219638;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1224074134;378157;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1224450929;1117316;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1224617949;1630300;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1210529303;862779;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1224566811;990200;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1224491001;2285000;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1200779345;106250;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1224017237;365268;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1224445945;1231500;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1210275162;39600;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1224522508;444269;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1224635054;441388;5/01/2026;WALLET;PAGOS05012026.csv
5012026;1210275162;745400;5/01/2026;WALLET;PAGOS05012026.csv
